EmployeeNumber,Gender,City,JobTitle,AbsentHours
2644,F,Victoria,Meat Cutter,22.74326027
2645,F,Victoria,Meat Cutter,33.89567742
2646,M,Vancouver,Shelf Stocker,0
2647,M,Vancouver,Shelf Stocker,60.49769112
2648,M,North Vancouver,Meat Cutter,28.09698021
2649,M,Tatla Lake,Meat Cutter,33.75706432
2650,F,Vancouver,Dairy Person,122.6822565
2651,F,Cluculz Lake,Meat Cutter,104.1989114
2652,F,Vancouver,Dairy Person,37.04313097
2653,F,New Westminster,Meat Cutter,93.04201223
2654,M,Vancouver,Shelf Stocker,95.90346397
2655,M,Richmond,Meat Cutter,0
2656,M,Victoria,Meat Cutter,90.27653593
2657,M,Surrey,Meat Cutter,74.03798589
2658,M,Gibsons,Dairy Person,0
2659,M,Vancouver,Dairy Person,0
2660,F,New Westminster,Meat Cutter,112.6016878
2661,M,Victoria,Meat Cutter,44.31994432
2662,M,Vancouver,Dairy Person,8.17114047
2663,M,Richmond,Meat Cutter,0
2664,M,Vancouver,Shelf Stocker,22.85551766
2665,F,West Vancouver,Meat Cutter,54.77078193
2666,F,Victoria,Meat Cutter,106.0970378
2667,F,Burnaby,Meat Cutter,53.32989952
2668,F,Cranbrook,Meat Cutter,99.54463308
2669,F,Vancouver,Shelf Stocker,34.1528385
2670,F,Langley,Dairy Person,137.7023594
2671,M,Burnaby,Baker,50.38280851
2672,F,Terrace,Meat Cutter,124.6251105
2673,M,Terrace,Meat Cutter,0
2674,F,Peachland,Meat Cutter,147.9176378
2675,F,New Westminster,Meat Cutter,103.9126679
2676,F,Port Alberni,Meat Cutter,0
2677,M,Alexis Creek,Meat Cutter,34.88453279
2678,M,Kamloops,Meat Cutter,29.13615436
2679,M,New Westminister,Produce Manager,130.1274669
2680,M,Peachland,Meat Cutter,0
2681,F,New Westminister,Dairy Person,37.14056057
2682,M,Vancouver,Dairy Person,85.0035245
2683,F,Merritt,Meat Cutter,0
2684,M,Oyster River,Meat Cutter,105.2297149
2685,F,New Westminster,Meat Cutter,89.37284057
2686,F,Victoria,Meat Cutter,99.05321803
2687,F,Vancouver,Shelf Stocker,115.0050476
2688,M,Victoria,Meat Cutter,0
2689,F,Wynndel,Meat Cutter,0
2690,F,Surrey,Meat Cutter,0
2691,F,Cumberland,Meat Cutter,39.05122232
2692,M,New Westminster,Meat Cutter,0
2693,M,New Westminster,Meat Cutter,122.3542332
2694,M,Kelowna,Meat Cutter,72.30494843
2695,M,Nanaimo,Meat Cutter,71.4124656
2696,F,Victoria,Meat Cutter,53.32185811
2697,F,Chilliwack,Meat Cutter,0
2698,F,West Vancouver,Meat Cutter,0
2699,F,Surrey,Meat Cutter,104.0762189
2700,F,Victoria,Meat Cutter,0
2701,F,Surrey,Meat Cutter,49.4960551
2702,F,Surrey,Meat Cutter,0
2703,F,North Vancouver,Meat Cutter,49.60364994
2704,M,New Westminster,Meat Cutter,82.11668359
2705,F,Vancouver,Dairy Person,92.88297627
2706,F,Kamloops,Meat Cutter,87.73348428
2707,M,New Westminster,Meat Cutter,43.02977533
2708,F,Vancouver,Dairy Person,56.73491208
2709,M,Burnaby,Baker,0
2710,F,Victoria,Meat Cutter,25.48104116
2711,F,Kamloops,Meat Cutter,75.8701775
2712,F,Vancouver,Shelf Stocker,83.97242789
2713,M,Duncan,Dairy Person,109.4167478
2714,F,Nanaimo,Meat Cutter,85.39177771
2715,M,Qualicum Beach,Meat Cutter,85.05322858
2716,F,Langley,Meat Cutter,42.73237985
2717,M,Fort Langley,Meat Cutter,51.2887765
2718,F,Vancouver,Shelf Stocker,181.7670624
2719,F,Surrey,Meat Cutter,60.97435473
2720,F,Aldergrove,Meat Cutter,18.23591901
2721,F,New Westminster,Meat Cutter,15.87280517
2722,M,Vancouver,Shelf Stocker,98.19309967
2723,F,Vancouver,Dairy Person,16.39813088
2724,F,Chilliwack,Meat Cutter,50.24217383
2725,F,Abbotsford,Meat Cutter,83.67117063
2726,F,Fort Fraser,Meat Cutter,140.3867348
2727,M,Smithers,Meat Cutter,51.61078648
2728,F,New Westminster,Meat Cutter,33.03855689
2729,M,West Vancouver,Dairy Person,5.328054762
2730,F,New Westminster,Meat Cutter,108.8340477
2731,M,Vancouver,Shelf Stocker,77.84724915
2732,F,Logan Lake,Meat Cutter,0
2733,F,Fort St John,Meat Cutter,70.98652229
2734,M,Burnaby,Baker,31.01791335
2735,F,Duncan,Meat Cutter,54.50005828
2736,F,Victoria,Meat Cutter,85.95503779
2737,M,Fort Nelson,Bakery Manager,34.11638856
2738,F,Whistler,Meat Cutter,26.39139073
2739,F,Tumbler Ridge,Meat Cutter,24.69713995
2740,F,Crawford Bay,Meat Cutter,137.3533593
2741,M,Port Coquitlam,Meat Cutter,152.8200622
2742,M,Bob Quinn Lake,Meat Cutter,113.6717268
2743,M,Vancouver,Shelf Stocker,50.15265421
2744,F,Burnaby,Meat Cutter,62.2404371
2745,M,Woss,Meat Cutter,78.0780256
2746,M,Vancouver,Shelf Stocker,0
2747,F,Burnaby,Meat Cutter,77.09270943
2748,F,Chilliwack,Meat Cutter,47.35592714
2749,M,Williams Lake,Meat Cutter,104.2806499
2750,F,Surrey,Meat Cutter,34.20536624
2751,M,Vancouver,Shelf Stocker,2.390985846
2752,F,Victoria,Meat Cutter,56.26427215
2753,F,Fort St John,Meat Cutter,0
2754,M,New Westminster,Meat Cutter,0
2755,M,Brackendale,Meat Cutter,66.96613174
2756,F,Alexis Creek,Meat Cutter,157.25092
2757,F,Tumbler Ridge,Meat Cutter,6.948547167
2758,M,Vancouver,Shelf Stocker,56.29637704
2759,F,South Slocan,Meat Cutter,91.29803234
2760,F,Chetwynd,Meat Cutter,63.86596431
2761,F,Fort St John,Meat Cutter,126.9626995
2762,F,Vancouver,Dairy Person,0
2763,M,Duncan,Meat Cutter,0
2764,F,Victoria,Meat Cutter,0
2765,M,Prince George,Meat Cutter,48.25830481
2766,F,Osoyoos,Meat Cutter,26.35186004
2767,M,White Rock,Baker,52.55542844
2768,F,Vancouver,Shelf Stocker,40.01672003
2769,F,Penticton,Meat Cutter,0
2770,F,Abbotsford,Meat Cutter,0
2771,M,Victoria,Meat Cutter,18.43653714
2772,F,Rutland,Meat Cutter,0
2773,M,Victoria,Meat Cutter,28.20256746
2774,M,New Westminster,Meat Cutter,102.6670831
2775,F,Aldergrove,Meat Cutter,0
2776,M,Prince George,Meat Cutter,19.56190596
2777,F,Little Fort,Meat Cutter,151.7079655
2778,F,Fort St John,Meat Cutter,60.66821306
2779,M,Vancouver,Shelf Stocker,9.101916643
2780,M,Chilliwack,Meat Cutter,96.63583124
2781,M,Prince George,Meat Cutter,153.0796696
2782,F,Vernon,Produce Clerk,107.1765975
2783,M,Surrey,Meat Cutter,34.38807778
2784,M,North Vancouver,Meat Cutter,51.6367707
2785,M,Vancouver,Dairy Person,18.13360975
2786,F,Vanderhoof,Meat Cutter,117.1051255
2787,F,Vancouver,Shelf Stocker,78.01078147
2788,M,Victoria,Meat Cutter,41.47315306
2789,M,Fort St John,Meat Cutter,24.58791741
2790,F,Port Coquitlam,Meat Cutter,106.9375431
2791,F,New Westminster,Meat Cutter,46.00748211
2792,F,Vancouver,Shelf Stocker,46.65322672
2793,M,Union Bay,Meat Cutter,0
2794,F,Victoria,Meat Cutter,141.3312621
2795,F,Fort St John,Meat Cutter,37.35618922
2796,M,Richmond,Meat Cutter,112.0822084
2797,M,Vancouver,Shelf Stocker,72.74858838
2798,M,Nanaimo,Meat Cutter,0
2799,F,Vancouver,Shelf Stocker,22.18733106
2800,F,Prince George,Meat Cutter,26.47443664
2801,M,Mission,Baker,146.3972786
2802,M,West Vancouver,Meat Cutter,22.03651189
2803,F,Victoria,Meat Cutter,129.7578967
2804,M,New Westminster,Meat Cutter,92.46881145
2805,M,Vancouver,Dairy Person,0
2806,F,Victoria,Meat Cutter,12.12803484
2807,M,Vancouver,Shelf Stocker,77.17807691
2808,M,Fruitvale,Meat Cutter,56.7490366
2809,F,Vancouver,Shelf Stocker,50.92323358
2810,M,Chilliwack,Meat Cutter,19.74150653
2811,M,Vancouver,Dairy Person,0
2812,M,Kimberley,Meat Cutter,0
2813,F,Vancouver,Dairy Person,53.39218406
2814,F,Richmond,Meat Cutter,184.6554938
2815,M,Vancouver,Shelf Stocker,57.29985818
2816,F,Ocean Falls,Dairy Person,39.38352215
2817,F,Langley,Meat Cutter,45.09373204
2818,M,Hope,Meat Cutter,0
2819,F,Cranbrook,Meat Cutter,146.641784
2820,F,Sparwood,Meat Cutter,153.6644666
2821,M,Vancouver,Dairy Person,143.1762245
2822,F,Burnaby,Baker,83.93937764
2823,M,Vancouver,Shelf Stocker,5.352052414
2824,F,Kamloops,Meat Cutter,98.7551449
2825,M,Victoria,Meat Cutter,81.06230999
2826,M,Fruitvale,Meat Cutter,58.95688637
2827,F,Willow Point,Meat Cutter,0
2828,M,Chilliwack,Meat Cutter,81.48003605
2829,M,Victoria,Meat Cutter,15.84945609
2830,M,Smithers,Meat Cutter,11.50626547
2831,F,Kamloops,Meat Cutter,21.5117787
2832,M,Terrace,Dairy Person,9.63246258
2833,M,New Westminster,Meat Cutter,11.73590743
2834,M,Vernon,Produce Clerk,50.58677373
2835,M,Kamloops,Produce Clerk,91.42053062
2836,F,Vancouver,Cashier,94.21309586
2837,F,Kamloops,Meat Cutter,126.0843194
2838,M,Vancouver,Cashier,63.76997997
2839,M,Burnaby,Baker,144.9593039
2840,F,New Westminster,Meat Cutter,7.020477339
2841,F,Vernon,Produce Clerk,103.1191005
2842,M,Vancouver,Cashier,114.0572538
2843,F,New Westminster,Meat Cutter,27.37964132
2844,M,Victoria,Meat Cutter,137.2086222
2845,F,Quesnel,Dairy Person,156.3738915
2846,M,North Vancouver,Meat Cutter,19.25043717
2847,F,Victoria,Meat Cutter,44.83424867
2848,M,Duncan,Dairy Person,67.62941596
2849,M,Fort St John,Meat Cutter,38.543946
2850,M,Aldergrove,Meat Cutter,0
2851,M,North Vancouver,Meat Cutter,52.8101512
2852,F,Victoria,Meat Cutter,26.72756124
2853,F,Vancouver,Dairy Person,88.72178445
2854,M,Cranbrook,Produce Clerk,13.35482787
2855,M,Prince George,Meat Cutter,77.18233492
2856,F,New Westminster,Meat Cutter,0
2857,F,Burnaby,Baker,86.94683347
2858,F,Vancouver,Cashier,47.6895996
2859,M,Vancouver,Cashier,67.36871657
2860,M,Aldergrove,Meat Cutter,73.63428835
2861,M,Kimberley,Produce Clerk,95.61381262
2862,F,Pritchard,Meat Cutter,151.7602594
2863,F,North Vancouver,Meat Cutter,53.07341584
2864,M,Quesnel,Dairy Person,140.0200403
2865,F,Vancouver,Dairy Person,0
2866,M,Burnaby,Meat Cutter,87.1986838
2867,M,Vancouver,Dairy Person,60.32848026
2868,F,Vancouver,Cashier,46.47270336
2869,M,Vancouver,Cashier,96.52289458
2870,F,Victoria,Meat Cutter,4.423707541
2871,F,Trail,Meat Cutter,88.43716132
2872,M,Abbotsford,Meat Cutter,61.85904558
2873,M,Victoria,Meat Cutter,68.54657823
2874,M,Nakusp,Meat Cutter,36.58134809
2875,M,Hope,Meat Cutter,72.46315762
2876,F,Chemainus,Meat Cutter,48.23618636
2877,F,Richmond,Meat Cutter,0
2878,M,Burns Lake,Meat Cutter,51.92433853
2879,M,Fort Nelson,Produce Clerk,57.94297725
2880,M,Aldergrove,Meat Cutter,0
2881,F,Victoria,Meat Cutter,2.279848287
2882,F,Vancouver,Cashier,52.27923764
2883,F,Cranbrook,Meat Cutter,113.3857007
2884,M,Beaver Valley,Meat Cutter,84.65598503
2885,M,Vancouver,Dairy Person,102.2935978
2886,M,Houston,Meat Cutter,34.68426599
2887,F,Ocean Falls,Dairy Person,107.098833
2888,F,Beaver Valley,Meat Cutter,0
2889,M,Taylor,Meat Cutter,0
2890,F,Penticton,Meat Cutter,173.1643518
2891,M,Port Alberni,Meat Cutter,54.97197573
2892,M,Prince George,Meat Cutter,13.5581403
2893,F,Nanaimo,Meat Cutter,107.4924035
2894,F,Victoria,Produce Clerk,88.35235047
2895,F,Vancouver,Dairy Person,0
2896,M,Vancouver,Cashier,0
2897,F,Whistler,Meat Cutter,49.17355802
2898,M,Vancouver,Dairy Person,20.38672831
2899,M,Lumby,Produce Clerk,22.23395145
2900,F,Vancouver,Dairy Person,178.1077136
2901,M,Chief Lake,Meat Cutter,36.49702183
2902,M,Whistler,Meat Cutter,109.8676129
2903,M,Trail,Meat Cutter,81.37237769
2904,M,North Vancouver,Meat Cutter,99.86546853
2905,M,Victoria,Meat Cutter,52.89766849
2906,F,Terrace,Meat Cutter,6.753009691
2907,F,Vanderhoof,Meat Cutter,1.225515959
2908,M,Vancouver,Cashier,36.62950998
2909,M,Vancouver,Cashier,14.98354898
2910,F,Victoria,Meat Cutter,121.1355638
2911,M,Boston Bar,Produce Clerk,0
2912,M,Whistler,Meat Cutter,31.01960181
2913,F,Victoria,Meat Cutter,0
2914,M,Vancouver,Dairy Person,90.12890925
2915,F,North Vancouver,Meat Cutter,27.68959847
2916,F,Vancouver,Dairy Person,52.27171355
2917,F,Boston Bar,Produce Clerk,112.3959533
2918,F,Richmond,Meat Cutter,66.10550658
2919,F,Fort St John,Meat Cutter,33.93587376
2920,F,New Westminster,Meat Cutter,76.82392195
2921,M,Kelowna,Meat Cutter,42.75035228
2922,M,Parksville,Meat Cutter,115.1775781
2923,F,Revelstoke,Meat Cutter,33.11818436
2924,M,Williams Lake,Meat Cutter,102.0322487
2925,M,Vancouver,Dairy Person,0
2926,M,Rosedale,Produce Clerk,121.4934834
2927,F,Vancouver,Cashier,38.45541939
2928,M,Vancouver,Cashier,0
2929,M,Vancouver,Dairy Person,46.21003385
2930,M,Victoria,Meat Cutter,0
2931,M,Surrey,Meat Cutter,100.4487844
2932,F,Richmond,Meat Cutter,117.1345963
2933,F,Vancouver,Cashier,0
2934,M,Victoria,Produce Clerk,5.984296222
2935,F,Kamloops,Meat Cutter,63.30434142
2936,F,Vernon,Produce Clerk,0
2937,F,Kelowna,Meat Cutter,24.08315093
2938,F,Seton Portage,Produce Clerk,105.557026
2939,M,New Westminster,Meat Cutter,0
2940,M,Campbell River,Meat Cutter,107.4884879
2941,F,North Vancouver,Meat Cutter,31.46063725
2942,F,Vancouver,Dairy Person,0
2943,F,New Westminster,Meat Cutter,0
2944,F,New Westminster,Meat Cutter,99.37703447
2945,M,Vancouver,Cashier,59.16430226
2946,F,Victoria,Meat Cutter,138.0661838
2947,M,Courtenay,Meat Cutter,74.13710817
2948,F,Vancouver,Cashier,0
2949,F,Nimpo Lake,Meat Cutter,100.0043326
2950,F,Bear Lake,Meat Cutter,11.2260042
2951,M,Nanaimo,Meat Cutter,67.3577292
2952,M,Richmond,Meat Cutter,86.38508252
2953,F,Prince George,Meat Cutter,21.81722176
2954,M,Vancouver,Cashier,0
2955,M,Victoria,Produce Clerk,0
2956,M,Vancouver,Dairy Person,10.5323018
2957,F,Oliver,Meat Cutter,14.00980441
2958,F,Vancouver,Cashier,46.01378841
2959,M,Terrace,Meat Cutter,105.985927
2960,M,Squamish,Meat Cutter,35.28909828
2961,M,Kimberley,Meat Cutter,0
2962,M,New Westminster,Meat Cutter,17.0934593
2963,F,Kamloops,Produce Clerk,76.10341732
2964,F,Fort St John,Meat Cutter,0
2965,F,New Westminster,Meat Cutter,61.20800942
2966,M,Richmond,Meat Cutter,72.40336003
2967,F,Victoria,Produce Clerk,100.0611967
2968,F,Vancouver,Cashier,80.28803028
2969,F,Vancouver,Cashier,62.23038776
2970,F,Dawson Creek,Produce Clerk,26.69986721
2971,F,Port Alberni,Meat Cutter,27.60433516
2972,M,Fort Nelson,Dairy Person,54.42101874
2973,M,Victoria,Produce Clerk,12.92349227
2974,F,Richmond,Meat Cutter,98.50893655
2975,M,Victoria,Produce Clerk,0
2976,M,Victoria,Produce Clerk,104.6951508
2977,F,Aldergrove,Meat Cutter,67.5980256
2978,F,Victoria,Produce Clerk,125.5827081
2979,F,New Westminster,Meat Cutter,61.71631138
2980,M,Vancouver,Cashier,7.378573063
2981,M,Victoria,Produce Clerk,63.65548086
2982,M,Vancouver,Cashier,23.98098794
2983,F,Vancouver,Cashier,111.1605185
2984,M,Enderby,Produce Clerk,91.86396252
2985,F,Comox,Meat Cutter,81.39144354
2986,F,New Westminster,Meat Cutter,111.1058409
2987,F,Surrey,Meat Cutter,94.8247826
2988,F,Vancouver,Dairy Person,80.32517915
2989,M,Duncan,Dairy Person,115.4279218
2990,F,Courtenay,Meat Cutter,153.7133602
2991,F,Smithers,Dairy Person,95.41349848
2992,F,Surrey,Meat Cutter,0
2993,M,Vernon,Produce Clerk,162.7359635
2994,M,Duncan,Meat Cutter,142.4440177
2995,M,Vernon,Produce Clerk,58.0082433
2996,F,Vancouver,Cashier,66.39215964
2997,M,Victoria,Produce Clerk,0
2998,F,New Westminister,Bakery Manager,46.34225971
2999,F,Nanaimo,Produce Clerk,0
3000,F,New Westminster,Meat Cutter,65.07005183
3001,F,North Vancouver,Meat Cutter,78.60688104
3002,F,Vancouver,Dairy Person,2.120013118
3003,M,Campbell River,Produce Clerk,0
3004,M,Richmond,Meat Cutter,0
3005,F,Victoria,Meat Cutter,102.0502852
3006,F,Ashcroft,Produce Clerk,127.9062159
3007,F,Burnaby,Baker,115.0764704
3008,F,Vancouver,Dairy Person,30.32506974
3009,F,Victoria,Produce Clerk,0
3010,M,Vancouver,Dairy Person,88.41250546
3011,F,Kelowna,Meat Cutter,111.4212478
3012,F,White Rock,Dairy Person,58.51066272
3013,F,Parksville,Meat Cutter,111.4283747
3014,M,Ocean Falls,Produce Clerk,127.7566548
3015,M,Fort St John,Meat Cutter,85.82695814
3016,F,Surrey,Meat Cutter,77.42412285
3017,F,Cassiar,Meat Cutter,0
3018,F,Hedley,Meat Cutter,88.49118002
3019,F,Vancouver,Cashier,69.51191772
3020,F,Courtenay,Produce Clerk,3.906840718
3021,M,Vancouver,Cashier,27.98332079
3022,F,White Rock,Dairy Person,0
3023,F,Cassiar,Meat Cutter,85.98958762
3024,F,Surrey,Meat Cutter,110.2214562
3025,M,Hope,Produce Clerk,53.09750719
3026,F,Port Hardy,Meat Cutter,136.1060891
3027,M,Nanaimo,Produce Clerk,70.33750805
3028,M,Burnaby,Meat Cutter,59.73900338
3029,M,Vancouver,Cashier,131.1711444
3030,M,Surrey,Meat Cutter,0
3031,F,Surrey,Meat Cutter,0
3032,F,Nanaimo,Produce Clerk,69.88537329
3033,M,Tofino,Produce Clerk,56.22755102
3034,M,Vancouver,Cashier,68.78412429
3035,F,Nanaimo,Meat Cutter,43.27160529
3036,F,New Westminster,Meat Cutter,0
3037,M,Victoria,Produce Clerk,0
3038,M,Princeton,Produce Clerk,0
3039,M,West Vancouver,Meat Cutter,81.90725339
3040,F,Hope,Produce Clerk,106.3656169
3041,M,Smithers,Meat Cutter,53.50092115
3042,F,West Vancouver,Meat Cutter,0
3043,M,Victoria,Produce Clerk,0
3044,M,Richmond,Meat Cutter,73.64126884
3045,F,Penticton,Meat Cutter,85.4856585
3046,F,Chilliwack,Meat Cutter,127.3140229
3047,F,Victoria,Produce Clerk,55.58102215
3048,F,Lakelse Lake,Meat Cutter,63.26271626
3049,M,Vancouver,Dairy Person,20.35674874
3050,F,Vancouver,Dairy Person,72.65948979
3051,M,Vernon,Produce Clerk,48.38731325
3052,F,Port Mcneill,Produce Clerk,85.6995693
3053,M,North Vancouver,Produce Clerk,42.06608606
3054,M,Langley,Meat Cutter,6.760773313
3055,M,Fort Langley,Meat Cutter,43.41522908
3056,F,New Westminster,Meat Cutter,100.2753328
3057,M,Ocean Falls,Dairy Person,47.69316123
3058,F,Abbotsford,Meat Cutter,86.14953026
3059,M,Richmond,Meat Cutter,77.92360272
3060,M,Victoria,Meat Cutter,1.307445056
3061,M,Vancouver,Cashier,36.7555789
3062,F,Kelowna,Meat Cutter,55.75672787
3063,M,Bob Quinn Lake,Meat Cutter,0
3064,M,Vernon,Produce Clerk,113.7044544
3065,M,Vancouver,Cashier,25.08580625
3066,F,Victoria,Produce Clerk,79.03729796
3067,F,Victoria,Meat Cutter,71.24997253
3068,M,Chilliwack,Produce Clerk,32.82227179
3069,M,Midway,Meat Cutter,0
3070,M,Hixon,Meat Cutter,46.14457323
3071,F,Vancouver,Dairy Person,151.1776249
3072,M,Vancouver,Cashier,78.15216074
3073,F,Dragon Lake,Meat Cutter,66.97529298
3074,M,Mcleese Lake,Produce Clerk,76.41737236
3075,F,Victoria,Meat Cutter,83.44222357
3076,M,Vancouver,Dairy Person,30.83849082
3077,M,Mcbride,Meat Cutter,63.0346615
3078,F,Aldergrove,Meat Cutter,108.7066696
3079,F,Pemberton,Meat Cutter,50.58972127
3080,F,Castlegar,Meat Cutter,104.2628807
3081,M,Salmon Valley,Meat Cutter,70.72369498
3082,F,Victoria,Meat Cutter,0
3083,F,Hazelton,Meat Cutter,49.53794567
3084,M,Burnaby,Meat Cutter,40.46799271
3085,M,Port Alice,Produce Clerk,127.4208274
3086,M,Vancouver,Dairy Person,44.95815587
3087,F,Port Alice,Produce Clerk,170.7192304
3088,F,Sandspit,Produce Clerk,1.616423284
3089,M,Vancouver,Cashier,72.85768838
3090,M,Abbotsford,Produce Clerk,66.08902282
3091,M,Surrey,Meat Cutter,25.61152729
3092,M,Victoria,Meat Cutter,142.1932216
3093,F,Kelowna,Meat Cutter,93.83502921
3094,M,Fauquier,Meat Cutter,82.24927897
3095,M,Vancouver,Cashier,113.5232216
3096,M,Vancouver,Cashier,38.20364706
3097,F,Duncan,Produce Clerk,115.3011558
3098,M,Victoria,Produce Clerk,124.1008019
3099,M,Sparwood,Produce Clerk,40.70471175
3100,F,Tatla Lake,Meat Cutter,3.24826314
3101,M,Vancouver,Cashier,92.18955977
3102,F,Britannia Beach,Meat Cutter,0
3103,M,Richmond,Meat Cutter,76.80796258
3104,F,Britannia Beach,Meat Cutter,77.05016949
3105,M,Lakeview Heights,Produce Clerk,52.57368697
3106,F,Bamfield,Produce Clerk,0
3107,M,Victoria,Produce Clerk,99.97543406
3108,F,Port Coquitlam,Meat Cutter,101.9290345
3109,M,Vancouver,Dairy Person,110.6068454
3110,F,Vancouver,Meat Cutter,97.08398811
3111,F,Westwold,Produce Clerk,160.7760432
3112,M,Celista,Meat Cutter,0
3113,M,Burnaby,Baker,0
3114,M,Keremeos,Meat Cutter,43.83779961
3115,F,Kitimat,Meat Cutter,58.06889481
3116,F,Victoria,Meat Cutter,4.196395133
3117,F,Vancouver,Meat Cutter,68.04192269
3118,M,Nanaimo,Meat Cutter,22.37649259
3119,M,Burnaby,Meat Cutter,34.28188711
3120,M,Whistler,Meat Cutter,26.67718935
3121,M,Smithers,Produce Clerk,85.53776192
3122,F,Victoria,Produce Clerk,17.17475937
3123,M,Burnaby,Meat Cutter,102.034528
3124,F,Aiyansh,Produce Clerk,79.6726664
3125,F,Langley,Meat Cutter,45.74167488
3126,F,Surrey,Meat Cutter,0
3127,F,Vancouver,Dairy Person,10.8730645
3128,F,Vancouver,Meat Cutter,55.81694306
3129,F,Powell River,Meat Cutter,29.48788072
3130,M,Kelowna,Produce Clerk,104.9803262
3131,F,Huntingdon,Meat Cutter,125.5239529
3132,M,Vancouver,Meat Cutter,8.270072457
3133,M,Victoria,Produce Clerk,44.53355084
3134,M,Port Alberni,Produce Clerk,0
3135,F,Campbell River,Produce Clerk,47.76529219
3136,F,Vancouver,Meat Cutter,90.7248254
3137,F,New Westminster,Meat Cutter,96.33795977
3138,M,Victoria,Meat Cutter,85.52507109
3139,M,Vancouver,Meat Cutter,100.4026905
3140,M,Vancouver,Meat Cutter,35.71077616
3141,M,Langley,Meat Cutter,94.05948566
3142,F,Surrey,Meat Cutter,33.8608218
3143,M,New Westminster,Meat Cutter,121.3932336
3144,F,Iskut,Meat Cutter,139.9863616
3145,F,Sparwood,Meat Cutter,39.45868571
3146,F,Victoria,Produce Clerk,4.114240087
3147,M,Kitimat,Produce Clerk,1.819926078
3148,F,New Westminster,Meat Cutter,69.34486871
3149,F,Victoria,Meat Cutter,36.34693862
3150,F,Victoria,Produce Clerk,43.50282575
3151,F,Quadra Island,Produce Clerk,47.28454692
3152,F,Nanaimo,Meat Cutter,143.7328176
3153,M,Surrey,Meat Cutter,0
3154,M,Kelowna,Produce Clerk,74.02499313
3155,F,Surrey,Meat Cutter,128.3646979
3156,F,Nanaimo,Meat Cutter,85.17175253
3157,F,Trail,Meat Cutter,69.8380972
3158,F,Vancouver,Meat Cutter,45.18025375
3159,F,Richmond,Meat Cutter,92.95978038
3160,F,Vancouver,Dairy Person,15.83798626
3161,M,Vancouver,Dairy Person,65.11207367
